수집일,수집시각,사이트,카테고리,순위,브랜드,상품명,가격,링크,이미지
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,1,,닥터블릿 푸응 7 Days 슬립앤버닝 14정 7일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=032306284&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260805/thumb/300/e483TrUWUwCko9CBv1Da032306284_00_00e483TrUWUwCko9CBv1Da.png
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,2,,[보령약국 X Pantio] 다이어트 컷 올인원 15포 15일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=033991021&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260805/thumb/300/xVYROwLnuZYLoqWwcjU6033991021_00_00xVYROwLnuZYLoqWwcjU6.png
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,3,,[신혜선 PICK] 동국제약 마데카 글루타치온 필름 12매 12일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=610911099&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260728/thumb/300/NbSqiy25P90IFlYxB3ux610911099_00_01NbSqiy25P90IFlYxB3ux.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,4,,휴럼 하루한포 유기농 컬리케일 15포 15일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=919157057&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260706/thumb/300/4dOlrrhIAJM53YybYlxV919157057_00_014dOlrrhIAJM53YybYlxV.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,5,,[의약외품][신혜선 PICK] 동국제약 멜라케어 더블 화이트 정 10정 10일분,3000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=610911058&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260710/thumb/300/ttaHg18AMnzwMvyaF63v610911058_00_00ttaHg18AMnzwMvyaF63v.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,6,,닥터블릿 스트레스 케어 테아닌 30정 30일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=286314466&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260805/thumb/300/2bO6NPfrJW4dB8O5FDEz286314466_00_002bO6NPfrJW4dB8O5FDEz.png
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,7,,[신혜선 PICK] 동국제약 판비틴 맥주효모 비오틴 14포 14일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=610911100&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260812/thumb/300/gu25Tm6cSMq795ZE5KWj610911100_00_01gu25Tm6cSMq795ZE5KWj.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,8,,LG생활건강 이너뷰 혈당 감소 츄어블 28정 28일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=033574091&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260723/thumb/300/c2TZVCaqecHNLV5z01Uh033574091_00_01c2TZVCaqecHNLV5z01Uh.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,9,,[홍삼입문자] 자연관 6년근 홍삼정 에너타임 스탠다드 14포 14일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=901762105&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260612/thumb/300/6YtHsleJV0YMOtFdtOAk901762105_00_016YtHsleJV0YMOtFdtOAk.jpg
2026-08-20,2026-08-20 12:27,다이소몰,건강식품,10,,휴럼 하루한포 유기농 양배추분말 15포 15일분,5000,https://www.daisomall.co.kr/pd/pdr/SCR_PDR_0001?pdNo=919157058&recmYn=N,https://cdn.daisomall.co.kr/file/resize/PD/20260706/thumb/300/7ivzhVU9jk8zl5gsOS7L919157058_00_017ivzhVU9jk8zl5gsOS7L.jpg
